FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1StartDate,Season1EndDate,Season1Time,Season2StartDate,Season2EndDate,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1004413,OSWEGO FARMERS MARKET,,,,,,WEST FIRST STREET,OSWEGO,OSWEGO,NEW YORK,13126,May , October,Thu:4:30 pm - 8:30 pm;,,,,,,,,-76.509604,43.454570,Closed-off public street,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,04-26-2012 13:50:8
1000245,OTHELLO FARMERS MARKET,,,,,,PIONEER PARK,OTHELLO,ADAMS,WASHINGTON,99344,,,,,,,,,,,-119.189,46.8245,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1016912,OTIS FARMERS MARKET,,https://www.facebook.com/otisfarmersmarket@facebook,,,,2000 EAST OTIS ROAD,OTIS,BERKSHIRE,MASSACHUSETTS,01253,05/13/2017 , 10/07/2017,Sat: 9:00 AM-1:00 PM;,,,,,,,,-73.031942,42.171588,,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,04-11-2017 13:43:31
1009056,OTSEGO FARMERS MARKET,,https://www.facebook.com/otsego.chamberofcommerce,,,,M-89 AND KALAMAZOO STREET,OTSEGO,ALCONA,MICHIGAN,49078,05/01/2014 , 09/30/2014,Sat: 8:00 AM-1:00 PM;,,,,,,,,-85.6983134,42.4608192,Other,N,Y,Y,Y,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,03-03-2014 13:17:11
1000290,OTSININGO PARK FARMERS' MARKET,,,,,,1 BEVIER ST,BINGHAMTON,BROOME,NEW YORK,13905,May , November,Sat:9:00 am - 1:00 pm;,,,,,,,,-75.9031,42.1265,Local government building grounds,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,05-05-2011 8:25:8
1001856,OTTAWA AREA CHAMBER OF COMMERCE FARMERS MARKET,http://www.ottawadowntownmerchants.com,,,,,100 JACKSON STREET,OTTAWA,LA SALLE,ILLINOIS,61350,,,,,,,,,,,-88.8421,41.3492,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-27-2010 14:18:0
1006466,OTTAWA AREA FARMERS MARKET,,,,,,PARKING LOT AT MAIN & OAK STREETS,OTTAWA,PUTNAM,OHIO,45875,May , October,Sat:8:30 am - 12:00 pm;,,,,,,,,-84.0476,41.0193,Private business parking lot,N,N,N,N,N,,Y,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,04-28-2011 9:25:30
1018016,OTTAWA COUNTY FARMERS MARKET,,https://www.facebook.com/Check us out on Facebook!,,,,225 B ST NW,MIAMI,OTTAWA,OKLAHOMA,74354,05/04/2017 , 10/05/2017,Thu: 4:00 PM-7:00 PM;,,,,,,,,-94.880196,36.878838,,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,05-24-2017 15:0:2
1001293,OTTAWA FARMERS MARKET,http://www.visitottawakansas.com/agritourism.php,,,,,ORSCHELN PARKING LOT,OTTAWA,FRANKLIN,KANSAS,66067,,,,,,,,,,,-95.2678,38.6156,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1005127,OTTSVILLE FARMERS MARKET,http://www.ottsvillefarmersmarket.com,,,,,8230 EASTON ROAD (ROUTE 611),OTTSVILLE,BUCKS,PENNSYLVANIA,18942,,,,,,,,,,,-75.17261,40.48894,Private business parking lot,Y,N,N,N,N,,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,06-17-2013 15:16:18
1001255,OTTUMWA FARMERS MARKET,,,,,,"QUINCY PLACE MALL, 1110 QUINCY AVE.",OTTUMWA,WAPELLO,IOWA,52501,,,,,,,,,,,-92.4259,41.016,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1002630,OU-TULSA FARMERS MARKET,,,,,,4205 E 41ST ST,TULSA,TULSA,OKLAHOMA,74135,"June 6, 2012 "," August 15, 2012",Mon:10:00 am - 1:00 pm;,,,,,,,,-95.9233,36.1022,Educational institution,N,N,N,N,N,,N,Y,N,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,04-13-2011 14:21:17
1003377,OUR LOCAL BOUNTY FARMERS MARKET AT ST. THOMAS CHURCH,http://www.stthomascroom.org,https://www.facebook.com/Our-Local-Bounty-Farmers-Market/25568128778935?ref=stream&hc_location=stream,,,,14300 ST. THOMAS CHURCH ROAD,UPPER MARLBORO,PRINCE GEORGE'S,MARYLAND,20772,06/06/2015 , 09/26/2015,Sat: 8:00 AM-12:00 PM;,,,,,,,,-76.758910,38.748198,,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,06-19-2015 16:30:20
1005607,OUR VALLEY COMMUNITY FARMERS' MARKET,http://www.ourvalleycfm.org,,,,,18 BRIMMER FARM ROAD,BERLIN,RENSSELAER,NEW YORK,12022,"June 20, 2012 "," September 2, 2012",Wed:3:00 PM - 6:00 PM;sun:11:00 AM - 2:00 PM;,,,,,,,,-73.3725286,42.7178586,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,N,N,N,N,,Y,Y,N,N,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,05-23-2012 20:13:47
1000315,OURAY FARMERS' MARKET,http://www.ourayfarmersmarket.org,,,,,OURAY ELKS CENTENNIAL PARK,OURAY,OURAY,COLORADO,,,,,,,,,,,,-107.672,38.022,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1005659,OUT TO LUNCH FARMERS MARKET-WORCESTER COMMON,http://www.outtolunchworcester.com,https://www.facebook.com/www.facebook.com/OutToLunchConcertSeries,,WorcesterEvents,,455 MAIN ST.-WORCESTER COMMON BEHIND CITY HALL,WORCESTER,WORCESTER,MASSACHUSETTS,01608,06/20/2013 , 08/29/2013,Thu: 11:00 AM-2:00 PM;,,,,,,,,-71.800911,42.262272,Local government building grounds,N,Y,N,Y,N,,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,06-17-2013 16:5:2
1005318,OVERBROOK FARMS FARMERS' MARKET,http://thefoodtrust.org/farmers-markets/market/overbrook,,,,,LANCASTER AND CITY AVENUES,PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,19131,06/01/2015 , 11/01/2015,Sat: 9:00 AM-1:00 PM;,,,,,,,,-75.254,39.9883,,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,03-24-2015 13:49:28
1001272,OVERLAND FARMER'S MARKET 63114,http://www.overlandfarmersmarket.com,https://www.facebook.com/OverlandFarmersMarket?ref=br_tf,,,,2500 WOODSON ROAD,OVERLAND,ST. LOUIS,MISSOURI,63114,05/10/2014 , 10/25/2014,Sun: 8:00 AM-12:30 PM;,,,,,,,,-90.3618731,38.7024579,Local government building grounds,N,N,N,N,N,,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,04-25-2014 8:51:43
1005133,OVERLAND PARK FARMERS' MARKET,http://www.opkansas.org/things-to-see-and-do/farmers-market/,https://www.facebook.com/DowntownOverlandParkFarmersMarket,,,https://instagram.com/opfarmersmarket/,7950 MARTY,OVERLAND PARK,JOHNSON,KANSAS,66204,04/09/2016 , 12/03/2016,Sat: 7:00 AM-1:00 PM;,05/18/2016 , 09/28/2016,Wed: 7:30 AM-1:00 PM;,,,,,-94.6700396,38.9847288,,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,5/10/2016 12:05:25 PM
1009286,OVERTON FARMERS MARKET,http://www.localharvest.org/overton-farmers-market-M58847,,,,,HIGHWAY 30 AND C STREET,OVERTON,,NEBRASKA,68863,,,,,,,,,,,-99.5378,40.7374,,Y,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2013 8:0:0
1011684,OVERTON PARK COMMUNITY FARMERS MARKET,http://www.overtonparkcfm.org,https://www.facebook.com/www.facebook.com/overtonparkcfm,,,,389 EAST PARKWAY,MEMPHIS,SHELBY,TENNESSEE,38112,09/03/2015 , 10/29/2015,Thu: 3:00 PM-7:00 PM;,04/07/2016 , 10/27/2016,Thu: 3:00 PM-7:00 PM;,04/06/2017 to 10/26/2017,Thu: 3:00 PM-7:00 PM;,,,-89.983001,35.147085,,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,06-28-2016 13:14:28
1009181,OWASSO FARMERS' MARKET,http://www.owassofarmersmarket.com/,https://www.facebook.com/Owasso.Farmers.Market,,,,8300 NORTH OWASSO EXPRESSWAY,OWASSO,,OKLAHOMA,74055,,,,,,,,,,,-95.8485,36.2733,,Y,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2013 8:0:0
1011541,OWEGO MARKETPLACE FARMERS' MARKET,,https://www.facebook.com/OwegoFarmtoForkEveningMarket,,,,200 FRONT ST,OWEGO,TIOGA,NEW YORK,13827,06/18/2015 , 09/24/2015,Thu: 4:00 PM-7:00 PM;,,,,,,,,-76.260298,42.102533,,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,N,N,07-28-2015 18:9:55
1012782,OWEN COUNTY FARM AND CRAFT MARKET,,https://www.facebook.com/owencountyfarmandcraftmarket/,,,,430 ROLAND AVENUE,OWENTON,OWEN,KENTUCKY,40359,05/13/2016 , 10/28/2016,Fri: 10:00 AM-1:00 PM;,,,,,,,,-84.841835,38.546503,,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,08-11-2016 16:18:54
1008048,OWEN COUNTY FARMERS' MARKET,http://www.owencountyfarmersmarket.com/,https://www.facebook.com/owencountyfarmersmarket,,,,459 W MORGAN ST,SPENCER,OWEN,INDIANA,47460,05/03/2014 , 10/11/2014,Sat: 8:30 AM-12:30 PM;,05/04/2013 , 10/19/2013,Sat: 8:00 AM-12:00 PM;,,,,,-86.768538,39.287153,,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,02-20-2015 9:19:55
1004994,OWEN FARMERS MARKET,http://www.clark-cty-wi.org,,,,,"OLD SCHOOL, HIGHWAY X",OWEN,CLARK,WISCONSIN,54498,June , October,Sat:8:00 AM - 12:00 PM;,,,,,,,,-90.5632,44.9479,Other,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,04-25-2012 14:51:31
1004078,OWENSBORO REGIONAL FARMERS' MARKET,,,,,,2818 NEW HARTFORD ROAD,OWENSBORO,DAVIESS,KENTUCKY,42303,,,,,,,,,,,-87.0975,37.7455,Private business parking lot,N,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,06-18-2013 10:4:53
1008671,OWENSVILLE FARMERS' MARKET,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=2038,,,,,HIGHWAY 19,OWENSVILLE,GASCONADE,MISSOURI,65453,05/01/2013 , 09/28/2013,Wed: 2:00 AM-5:00 PM;Sat: 7:00 AM-11:00 AM;,,,,,,,,-91.487223,38.352367,Local government building grounds,Y,N,N,N,N,,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,06-27-2013 14:36:55
1005054,OWINGS MILLS FARMERS' MARKET,http://www.owingsmillsfarmersmarket.com,,,,,3506 GWYNNBROOK AVENUE,OWINGS MILLS,BALTIMORE,MARYLAND,21117,June , October,sun:8:30 AM - 2:00 PM;,,,,,,,,-76.7706873,39.4459153,Other,N,Y,N,Y,N,,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,04-30-2012 14:11:24
1005507,OWOSSO ARTISAN MARKET,http://www.owossoartisanmarket.com,,,,,WASHINGTON & MAIN,OWOSSO,SHIAWASSEE,MICHIGAN,48867,,,,,,,,,,,-84.171,42.9973,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-28-2010 11:20:0
1004584,OWOSSO FARMERS MARKET,http://www.OwossoFarmersMarket.com,,,,,191 N. WATER ST.,OWOSSO,SHIAWASSEE,MICHIGAN,48867,,,,,,,,,,,-84.1732,42.9984,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jun  3 2010 12:55PM
1008743,OWSLEY COUNTY FARMERS MARKET,,,,,,OWSLEY COUNTY HIGH SCHOOL FARM SHEPHERDS LANE,BOONEVILLE,OWSLEY,KENTUCKY,41314,06/03/2013 , 10/25/2013,Tue: 8:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,,-83.666923,37.475304,Educational institution,N,Y,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-28-2013 11:25:17
1005308,OXFORD CIRCLE FARMERS' MARKET,http://thefoodtrust.org/farmers-markets/market/oxford-circle,,,,,900 EAST HOWELL STREET,PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,19149,06/01/2015 , 11/01/2015,Thu: 2:00 PM-6:00 PM;,,,,,,,,-75.090260,40.037739,,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,03-24-2015 14:32:38
1009922,OXFORD CITY MARKET,http://oxfordcitymarket.com/,https://www.facebook.com/OxfordCityMarket,,,,2650 WEST OXFORD LOOP,OXFORD,LAFAYETTE,MISSISSIPPI,38655,04/22/2014 , 11/28/2014,Tue: 3:00 PM-6:30 PM;,,,,,,,,-89.570947,34.365050,Other,Y,N,N,N,Y,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,N,04-14-2014 11:13:29
1001894,OXFORD FARMERS MARKET,http://www.Oxfordcommunitycenter.fmweb.org,,,,,TOWN COMMON,OXFORD,WORCESTER,MASSACHUSETTS,01540,July , September,Sat:9:00 am - 1:00 pm;,,,,,,,,-71.8639,42.1202,Local government building grounds,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,05-04-2011 16:44:58
1010886,OXFORD FARMERS MARKET,http://www.oxfordfarmersmarket.com,https://www.facebook.com/oxfordfarmersmarket,,,,MAIN & HIGH STREETS,OXFORD,BUTLER,OHIO,45056,05/02/2015 , 11/14/2015,Sat: 8:00 AM-12:00 PM;,12/19/2015 , 04/16/2016,Sat: 10:00 AM-12:00 PM;,,,,,-84.742070,39.511147,,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,06-27-2016 14:11:23
1004212,OXFORD FARMERS MARKET,,https://www.facebook.com/OxfordMarket,,,,CORNER OF LANIER AND MCCLANAHAN STREETS,OXFORD,GRANVILLE,NORTH CAROLINA,27565,04/18/2015 , 11/12/2016,Wed: 8:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,,-78.5866163,36.3148277,,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,06-27-2016 13:4:33
1011087,OXFORD OPEN AIR MARKET,http://www.oxfordopenairmarket.com,https://www.facebook.com/oxfordopenairmarket,,,,15 N. WASHINGTON ST.,OXFORD,OAKLAND,MICHIGAN,48371,05/07/2015 , 10/17/2015,Thu: 2:00 PM-7:00 PM;Sat: 10:00 AM-2:00 PM;,,,,,,,,-83.2656520,42.8250810,,Y,Y,N,N,N,,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,Y,4/28/2015 12:55:31 PM
1018192,OXFORD VILLAGE MARKET,http://www.downtownoxfordpa.org/oxford-village-market-2/,https://www.facebook.com/www.facebook.com/OxfordVillageMarket/,,,,13 SOUTH THIRD STREET,OXFORD,CHESTER,PENNSYLVANIA,19363,05/02/2017 , 10/31/2017,Tue: 12:00 PM-5:00 PM;,,,,,,,,-75.979518,39.784440,,Y,N,N,N,N,,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,06-20-2017 14:48:31
1012777,OXNARD FARMERS MARKET,http://www.OxnardFarmersMarket.com,https://www.facebook.com/www.facebook.com/OxnardFarmersMarket/,,www.youtube.com/DowntownOxnard,www.instagram.com/oxnardfarmersmarket/,FIFTH AND C STREET,OXNARD,VENTURA,CALIFORNIA,93030,01/01/2016 , 12/31/2016,Thu: 9:00 AM-1:30 PM;,,,,,,,,-119.180102,34.198012,,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,08-10-2016 16:44:53
1001668,OYSTER BAY FARMER'S MARKET,http://www.ligreenmarket.org,,,,,54 AUDREY STREET,OYSTER BAY,NASSAU,NEW YORK,11771,June , November,Sat:9:00 AM - 2:00 PM;,,,,,,,,-73.5330693,40.8737363,Local government building grounds,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,05-17-2012 16:34:58
1011567,OZARK DOWNTOWN FARMERS' MARKET--POWERED BY FMO,,,,,,115 E CHURCH ST,OZARK,CHRISTIAN,MISSOURI,65721,,,,,,,,,,,-93.2051789,37.0209078,,Y,N,N,N,N,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,08-04-2015 10:10:25
1006897,OZARK FARMERS MARKET,,,,,,DOWNTOWN OZARK ON NORTH UNION,OZARK,DALE,ALABAMA,36360,,,,,,,,,,,-85.6402,31.4587,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-18-2010 14:44:0
1009226,OZARK MOUNTAIN MARKET,,https://www.facebook.com/ozarkmountainmarket,,,,CORNER OF MAIN STREET AND OAK,LESLIE,,ARKANSAS,72645,,,,,,,,,,,-92.5603,35.8295,,Y,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2013 8:0:0
1008672,OZARK SQUARE FARMERS' MARKET,http://www.ozarkmainstreet.org,,,,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=113,COURTHOUSE SQUARE,OZARK,CHRISTIAN,MISSOURI,65721,04/04/2013 , 09/26/2013,Thu: 5:00 PM-;,,,,,,,,-93.205114,37.020370,Local government building grounds,Y,N,N,N,N,,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,06-27-2013 14:46:6
1008673,OZARKS FARMERS' MARKET,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=635,,,,,MARKET AND COUCH STREETS,ALTON,OREGON,MISSOURI,65606,05/01/2013 , 09/30/2013,Mon: 8:00 AM-6:00 PM;Tue: 8:00 AM-6:00 PM;Wed: 8:00 AM-6:00 PM;Thu: 8:00 AM-6:00 PM;Fri: 8:00 AM-6:00 PM;Sat: 8:00 AM-6:00 PM;,,,,,,,,-91.398622,36.694025,Private business parking lot,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-27-2013 14:56:21
1003858,PACIFIC BEACH CERTIFIED FARMERS MARKET,,,,,,4150 MISSION BLVD,PACIFIC BEACH,SAN DIEGO,CALIFORNIA,92109,01/01/2014 , 12/31/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,,-117.254513,32.791938,Private business parking lot,Y,N,N,N,N,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,05-26-2014 10:24:54
1008867,PACIFIC BEACH TUESDAY CERTIFIED FARMERS' MARKET,http://www.SanDiegoMarkets.com,https://www.facebook.com/PBTuesdayMarket,,,,901 GARNET AVENUE,SAN DIEGO,SAN DIEGO,CALIFORNIA,92109,07/01/2016 , 06/30/2017,Tue: 2:00 PM-7:00 PM;,,,,,,,,-117.2536469,32.7969521,,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,07-11-2016 15:9:49
1008946,PACIFIC CITY FARMERS MARKET,,https://www.facebook.com/PacificCityFarmersMarket?ref=hl,,,,6200 CAMP ST,PACIFIC CITY,TILLAMOOK,OREGON,97135,06/12/2016 , 09/25/2016,Sun: 10:00 AM-2:00 PM;,06/12/2016 , 09/25/2016,Sun: 10:00 AM-2:00 PM;,,,,,-123.9607490,45.2050760,,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,Y,06-30-2016 17:8:40
1018300,PACIFIC GROVE CERTIFIED FARMERS' MARKET,http://everyonesharvest.org,https://www.facebook.com/EveryonesHarvest/,,,,CENTRAL & GRAND AVE.,PACIFIC GROVE,MONTEREY,CALIFORNIA,93950,01/01/2017 , 12/31/2017,Mon: 3:00 PM-7:00 PM;,,,,,,,,-121.9166956,36.6220761,,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,6/21/2017 12:39:39 PM
1003448,PACIFIC PALISADES FARMERS MARKET,,,,,,SWARTHMORE & SUNSET STREETS,PACIFIC PALISADES,LOS ANGELES,CALIFORNIA,,,,,,,,,,,,-118.535,34.0533,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1012526,PADUCAH FARMER'S MARKET,http://paducahky.gov/farmers-market,https://www.facebook.com/paducah.homegrown/,,,,306 2ND STREET,PADUCAH,MCCRACKEN,KENTUCKY,42001,04/23/2016 , 10/29/2016,Sat: 7:30 AM-2:00 PM;,,,,,,,,-88.5965000,37.0901565,,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,N,7/13/2016 12:47:03 PM
1003862,PAGELAND FARMERS MARKET,,,,,,"3062 HIGHWAY. 601, NORTH OF CITY",PAGELAND,CHESTERFIELD,SOUTH CAROLINA,29727,,,,,,,,,,,-80.4131,34.8096,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1008981,PAGOSA FARMERS MARKET,http://www.sospagosa.org,https://www.facebook.com/Pagosa-Farmers-Market/550120111676611,,,,2435 EAGLE DRIVE,PAGOSA SPRINGS,ARCHULETA,COLORADO,81147,06/22/2013 , 09/14/2013,Sat: 9:00 AM-1:00 PM;,,,,,,,,-107.050777,37.269455,Private business parking lot,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,08-02-2013 13:55:35
1006167,PAHA YAMNI PORCUPINE DISTRICT FARMERS MARKET,,,,,,,SELFRIDGE,SIOUX,NORTH DAKOTA,,,,,,,,,,,,-101.269,46.033,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1010141,PAIA FARMERS MARKET,,https://www.facebook.com/OneLoveFarmersMarket,,,,381 BALDWIN AVE,PAIA,MAUI,HAWAII,96799,,,,,,,,,,,-156.3756935,20.9078644,Private business parking lot,Y,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-13-2014 20:7:26
1010087,PAINESVILLE FARMERS MARKET,http://www.painesvillefarmersmarket.webs.com,https://www.facebook.com/painesvillefarmersmarket,,,,VETERAN'S PARK AT 1 LIBERTY STREET,PAINESVILLE,LAKE,OHIO,44077,05/25/2017 , 10/12/2017,Thu: 12:00 PM-4:00 PM;,,,,,,,,-81.2451655,41.7241493,,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N,12/20/2016 12:09:48 PM
1012283,PAINTED DESERT FARMER'S MARKET,,https://www.facebook.com/PaintedDesertFarmersMarket/,,,,HWY 160 AND HWY 264,TUBA CITY,COCONINO,ARIZONA,86045,07/11/2016 , 10/03/2016,Mon: 3:30 PM-8:30 PM;,,,,,,,,-111.227557,36.120033,,Y,N,N,N,Y,,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,07-06-2016 19:3:42
1012317,PAINTED POST FARMERS' MARKER -SUMMER,,https://facebook.com/PaintedPostFarmersMarket,,,,277 STEUBEN ST,PAINTED POST,STEUBEN,NEW YORK,14870,06/04/2016 , 10/29/2016,Sat: 10:00 AM-2:00 PM;,,,,,,,,-77.092384,42.163762,,Y,Y,Y,Y,Y,,N,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,07-07-2016 15:15:41
